id,modulo_id,subtema,tema,nivel,tipo,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion,formula,activo,created_at
169,4,acreditamiento,Artículo 5-B LIVA,avanzado,opcion_multiple,¿Qué establece el Artículo 5-B de la Ley del IVA?,Las tasas del IVA,Permite usar la proporción del ejercicio anterior para calcular IVA acreditable mensual,Las exenciones del IVA,Las sanciones por no pagar,b,"El Art. 5-B permite usar la proporción de acreditamiento del ejercicio inmediato anterior para los pagos mensuales provisionales, realizando ajuste anual.",Proporción ejercicio anterior para pagos provisionales,true,2026-02-01 17:28:06.464796
170,4,isr,Objeto del ISR,basico,opcion_multiple,¿Qué grava el ISR?,Las ventas,Los ingresos de las personas físicas y morales,Solo los salarios,Las importaciones,b,"El ISR (Impuesto Sobre la Renta) grava los INGRESOS de las personas físicas y morales, residentes en México o con fuente de riqueza en territorio nacional.",ISR grava ingresos,true,2026-02-01 17:28:06.464796
171,4,isr,Tasa ISR PM,basico,opcion_multiple,¿Cuál es la tasa de ISR para personas morales en México?,16%,25%,30%,35%,c,La tasa de ISR para personas morales (empresas) en México es del 30% sobre la utilidad fiscal.,Tasa ISR Personas Morales: 30%,true,2026-02-01 17:28:06.464796
172,4,isr,Deducciones ISR,intermedio,opcion_multiple,¿Qué son las deducciones autorizadas en ISR?,Todos los gastos de la empresa,Los gastos que la ley permite restar de los ingresos para determinar la base gravable,Solo los salarios,Las inversiones únicamente,b,Las DEDUCCIONES AUTORIZADAS son los gastos que la Ley del ISR permite restar de los ingresos acumulables para determinar la utilidad fiscal (base del impuesto).,Gastos permitidos por ley,true,2026-02-01 17:28:06.464796
173,4,isr,Utilidad Fiscal,intermedio,opcion_multiple,¿Qué es la utilidad fiscal?,Las ventas totales,Ingresos acumulables menos deducciones autorizadas,El efectivo disponible,La utilidad contable,b,"La UTILIDAD FISCAL = Ingresos Acumulables - Deducciones Autorizadas. Es la base sobre la cual se calcula el ISR, y puede diferir de la utilidad contable.",Utilidad Fiscal = Ingresos - Deducciones,true,2026-02-01 17:28:06.464796
174,4,isr,CUFIN,avanzado,opcion_multiple,¿Qué es el CUFIN?,Un tipo de ingreso,"Cuenta de Utilidad Fiscal Neta, utilidades ya gravadas que pueden distribuirse sin retención",Un gasto deducible,Una obligación fiscal,b,El CUFIN (Cuenta de Utilidad Fiscal Neta) registra las utilidades que ya pagaron ISR. Los dividendos provenientes del CUFIN pueden distribuirse sin retención adicional.,Utilidades ya gravadas con ISR,true,2026-02-01 17:28:06.464796
175,4,presuntiva,Determinación Presuntiva,avanzado,opcion_multiple,¿Qué es la determinación presuntiva?,Un cálculo exacto,Facultad de la autoridad para estimar ingresos cuando el contribuyente no proporciona información confiable,Un beneficio fiscal,Una deducción especial,b,"La DETERMINACIÓN PRESUNTIVA es la facultad de la autoridad fiscal para ESTIMAR los ingresos y/o utilidades cuando el contribuyente no proporciona información, tiene irregularidades o se opone a la revisión.",Autoridad estima cuando no hay info confiable,true,2026-02-01 17:28:06.464796
176,4,presuntiva,Causales de Presuntiva,avanzado,opcion_multiple,¿En qué casos procede la determinación presuntiva?,Siempre que el SAT quiera,"Cuando el contribuyente se opone a revisión, no tiene contabilidad o hay irregularidades graves",Solo para empresas grandes,Nunca procede,b,"Procede cuando: el contribuyente se opone a revisión, no lleva contabilidad, no presenta declaraciones, o la contabilidad tiene irregularidades que impiden conocer operaciones reales.","Oposición, falta de contabilidad, irregularidades",true,2026-02-01 17:28:06.464796
177,4,seguro_social,Cobertura IMSS,basico,opcion_multiple,¿Qué cubre el IMSS?,Solo accidentes de trabajo,"Enfermedades, maternidad, invalidez, vida, retiro, cesantía y guarderías",Solo jubilación,Solo servicios médicos,b,"El IMSS proporciona seguros de: Enfermedades y Maternidad, Riesgos de Trabajo, Invalidez y Vida, Retiro/Cesantía/Vejez, y Guarderías y Prestaciones Sociales.","5 seguros: EyM, RT, IyV, RCV, GPS",true,2026-02-01 17:28:06.464796
178,4,seguro_social,Salario Base de Cotización,intermedio,opcion_multiple,¿Qué es el Salario Base de Cotización (SBC)?,Solo el salario mínimo,El salario diario integrado con prestaciones para calcular cuotas del IMSS,El salario neto,El salario bruto únicamente,b,"El SBC es el salario diario del trabajador INTEGRADO con todas las prestaciones (aguinaldo, vacaciones, prima, etc.) que se usa como base para calcular las cuotas del IMSS.",SBC = Salario + Prestaciones integradas,true,2026-02-01 17:28:06.464796
179,4,seguro_social,Financiamiento IMSS,intermedio,opcion_multiple,¿Quién paga las cuotas del IMSS?,Solo el trabajador,Solo el patrón,"Patrón, trabajador y gobierno, según el seguro",Solo el gobierno,c,"Las cuotas del IMSS son TRIPARTITAS en algunos seguros: las pagan patrón, trabajador y gobierno en diferentes proporciones según el tipo de seguro.",Tripartito: Patrón + Trabajador + Gobierno,true,2026-02-01 17:28:06.464796
180,4,obligaciones,RFC,basico,opcion_multiple,¿Qué es el RFC?,Registro Federal de Comercio,Registro Federal de Contribuyentes,Registro Fiscal de Cuentas,Reporte Financiero Contable,b,El RFC (Registro Federal de Contribuyentes) es la clave de identificación fiscal que el SAT asigna a personas físicas y morales para sus obligaciones tributarias.,RFC = identificación fiscal ante SAT,true,2026-02-01 17:28:06.464796
181,4,obligaciones,CFDI,basico,opcion_multiple,¿Qué es un CFDI?,Un tipo de impuesto,Comprobante Fiscal Digital por Internet,Un certificado bancario,Un contrato fiscal,b,El CFDI (Comprobante Fiscal Digital por Internet) es la factura electrónica que ampara las operaciones comerciales y es requisito para deducir gastos.,CFDI = Factura electrónica,true,2026-02-01 17:28:06.464796
182,4,obligaciones,Plazos de Declaración,intermedio,opcion_multiple,¿Cada cuándo se presentan las declaraciones mensuales de IVA?,Anualmente,A más tardar el día 17 del mes siguiente,Cada trimestre,No hay fecha límite,b,Las declaraciones mensuales de IVA deben presentarse a más tardar el día 17 del mes siguiente a aquel al que corresponda el pago.,IVA mensual: día 17 del mes siguiente,true,2026-02-01 17:28:06.464796
183,4,gobierno,Gobierno Corporativo,avanzado,opcion_multiple,¿Qué es el Gobierno Corporativo?,El gobierno de un país,"Sistema de principios y prácticas para dirigir y controlar sociedades, protegiendo intereses de stakeholders",Solo reglas para directivos,Las leyes mercantiles,b,"El GOBIERNO CORPORATIVO es el conjunto de principios, políticas y prácticas que rigen la dirección y control de una sociedad, buscando transparencia y protección de todos los interesados.",Principios de dirección y control,true,2026-02-01 17:28:06.464796
184,4,gobierno,Reporte Integrado,avanzado,opcion_multiple,¿Qué es el Reporte Integrado?,El estado de resultados,Informe que comunica cómo la estrategia de una organización conduce a creación de valor a largo plazo,El balance general,La declaración anual,b,"El REPORTE INTEGRADO (del IIRC) comunica cómo la estrategia, gobierno, desempeño y perspectivas de una organización conducen a la creación de valor sostenible.",Comunica creación de valor integral,true,2026-02-01 17:28:06.464796
185,4,iva,Tasa 0% IVA,basico,opcion_multiple,¿Qué actividades están gravadas a tasa 0% de IVA?,Todas las ventas,"Alimentos no industrializados, medicinas, exportaciones",Ninguna actividad,Solo servicios,b,"Tasa 0%: alimentos básicos, medicinas de patente, exportación de bienes y servicios, entre otros. El contribuyente puede acreditar el IVA pagado a sus proveedores.","Alimentos, medicinas, exportaciones",true,2026-02-01 17:28:06.464796
186,4,iva,Tasa 0% vs Exención,intermedio,opcion_multiple,¿Cuál es la diferencia entre tasa 0% y exención de IVA?,Son lo mismo,"En tasa 0% se puede acreditar IVA pagado, en exención no",En exención se acredita más,No hay diferencia práctica,b,"En TASA 0% el contribuyente SÍ puede acreditar el IVA pagado a proveedores (y pedir devolución). En EXENCIÓN NO puede acreditar el IVA pagado, lo cual representa un costo.",Tasa 0%: acredita IVA; Exención: no acredita,true,2026-02-01 17:28:06.464796
187,4,isr,Pagos Provisionales,avanzado,opcion_multiple,¿Qué son los pagos provisionales de ISR?,Pagos finales,"Anticipos mensuales del ISR anual, calculados sobre utilidad estimada",Pagos opcionales,Solo para personas físicas,b,Los PAGOS PROVISIONALES son anticipos mensuales del ISR anual. Se calculan aplicando coeficiente de utilidad a los ingresos y se acreditan contra el impuesto anual.,Anticipos mensuales de ISR anual,true,2026-02-01 17:28:06.464796
188,4,isr,Coeficiente de Utilidad,intermedio,opcion_multiple,¿Qué es el coeficiente de utilidad?,La tasa de ISR,"Razón utilidad fiscal / ingresos nominales del ejercicio anterior, usada para pagos provisionales",Un gasto deducible,El margen de ganancia,b,El COEFICIENTE DE UTILIDAD = Utilidad Fiscal / Ingresos del ejercicio anterior. Se aplica a los ingresos del periodo para estimar la utilidad gravable en pagos provisionales.,CU = Utilidad Fiscal / Ingresos,true,2026-02-01 17:28:06.464796
189,3,evidencia,NIA 500,basico,opcion_multiple,¿Qué es la evidencia de auditoría?,Solo los estados financieros,La información utilizada por el auditor para alcanzar conclusiones que sustenten su opinión,La carta de representación,Los contratos del cliente,b,La EVIDENCIA DE AUDITORÍA es toda la información utilizada por el auditor para llegar a las conclusiones en las que basa su opinión sobre los estados financieros.,Información para sustentar la opinión,true,2026-02-01 17:28:06.464796
190,3,evidencia,Suficiencia,basico,opcion_multiple,¿Qué mide la suficiencia de la evidencia?,Su calidad,Su cantidad (medida cuantitativa),Su relevancia,Su costo,b,La SUFICIENCIA es la medida CUANTITATIVA de la evidencia. La cantidad necesaria depende del riesgo de error material valorado y de la calidad de la evidencia obtenida.,Suficiencia = Medida cuantitativa,true,2026-02-01 17:28:06.464796
191,3,evidencia,Adecuación,basico,opcion_multiple,¿Qué mide la adecuación de la evidencia?,Su cantidad,Su calidad (relevancia y fiabilidad),Su costo,Su disponibilidad,b,"La ADECUACIÓN es la medida CUALITATIVA de la evidencia, es decir, su relevancia (pertinencia para la afirmación) y fiabilidad (confiabilidad de la fuente y método de obtención).",Adecuación = Relevancia + Fiabilidad,true,2026-02-01 17:28:06.464796
192,3,evidencia,Fiabilidad de Evidencia,intermedio,opcion_multiple,¿Cuándo es más fiable la evidencia de auditoría?,Cuando es verbal,Cuando proviene de fuentes externas independientes y en forma documental,Cuando el cliente la proporciona,Cuando es antigua,b,"La evidencia es MÁS FIABLE cuando: 1) Proviene de fuentes externas independientes, 2) Es documental (no verbal), 3) Es original (no copia), 4) El control interno del cliente es efectivo.",Externa + Documental + Original = Más fiable,true,2026-02-01 17:28:06.464796
193,3,evidencia,Evidencia Contradictoria,avanzado,opcion_multiple,¿Qué debe hacer el auditor ante evidencia contradictoria?,Ignorarla,Investigar y obtener evidencia adicional hasta resolver la contradicción,Aceptar la del cliente,Emitir opinión negativa automáticamente,b,"Ante EVIDENCIA CONTRADICTORIA, el auditor debe realizar procedimientos adicionales para investigar y resolver la incongruencia antes de poder concluir sobre la afirmación.",Investigar hasta resolver contradicción,true,2026-02-01 17:28:06.464796
194,3,procedimientos,Procedimientos de Auditoría,basico,opcion_multiple,¿Qué es la inspección como procedimiento de auditoría?,Revisar verbalmente,"Examinar registros, documentos o activos físicos",Calcular nuevamente,Confirmar con terceros,b,"La INSPECCIÓN implica examinar registros o documentos (internos o externos, en papel o electrónicos) o realizar examen físico de un activo.",Inspección: examinar registros/documentos/activos,true,2026-02-01 17:28:06.464796
195,3,procedimientos,Procedimientos de Auditoría,basico,opcion_multiple,¿Qué es la confirmación externa?,Preguntar al cliente,Obtener respuesta directa escrita de un tercero independiente,Revisar documentos,Calcular totales,b,"La CONFIRMACIÓN EXTERNA es obtener una respuesta directa, por escrito, de un tercero (la parte confirmante), en papel o por medios electrónicos.",Confirmación: respuesta escrita de tercero,true,2026-02-01 17:28:06.464796
196,3,procedimientos,Procedimientos de Auditoría,intermedio,opcion_multiple,¿Qué es el recálculo en auditoría?,Revisar documentos,Comprobar la exactitud matemática de documentos o registros,Preguntar al personal,Observar procesos,b,El RECÁLCULO consiste en comprobar la exactitud matemática de documentos o registros. Puede realizarse manualmente o por medios electrónicos.,Recálculo: verificar exactitud matemática,true,2026-02-01 17:28:06.464796
197,3,procedimientos,Procedimientos de Auditoría,intermedio,opcion_multiple,¿Qué es la reejecución en auditoría?,Calcular nuevamente,Ejecución independiente por el auditor de procedimientos originalmente realizados como parte del control interno,Observar al personal,Confirmar saldos,b,La REEJECUCIÓN implica que el auditor ejecute independientemente procedimientos o controles que originalmente fueron realizados por el personal del cliente.,Reejecución: repetir controles del cliente,true,2026-02-01 17:28:06.464796
198,3,procedimientos,Procedimientos de Auditoría,basico,opcion_multiple,¿Qué es la indagación en auditoría?,Examinar documentos,"Buscar información a través de personas informadas, dentro o fuera de la entidad",Confirmar con bancos,Observar inventarios,b,"La INDAGACIÓN consiste en buscar información, financiera o no financiera, a través de personas informadas (empleados, administración, terceros). Por sí sola generalmente es insuficiente.",Indagación: preguntar a personas informadas,true,2026-02-01 17:28:06.464796
199,3,procedimientos,Limitaciones de Indagación,avanzado,opcion_multiple,¿Por qué la indagación por sí sola es generalmente insuficiente?,Porque es muy costosa,Porque las respuestas verbales requieren corroboración con otros procedimientos,Porque está prohibida,Porque no se documenta,b,"La indagación es INSUFICIENTE por sí sola porque las respuestas verbales de personas pueden estar sesgadas, ser incorrectas o incompletas. Debe corroborarse con otra evidencia.",Verbal → requiere corroboración,true,2026-02-01 17:28:06.464796
200,3,coso,Marco COSO,basico,opcion_multiple,¿Qué es el Marco COSO?,Una norma de auditoría,"Un marco de referencia para diseñar, implementar y evaluar el control interno",Un tipo de dictamen,Una ley fiscal,b,"El Marco COSO es un modelo internacionalmente reconocido para diseñar, implementar, conducir y evaluar el control interno en las organizaciones.",COSO: marco de control interno,true,2026-02-01 17:28:06.464796
201,3,coso,Componentes COSO,intermedio,opcion_multiple,¿Cuántos componentes tiene el Marco COSO de Control Interno?,3,4,5,8,c,"COSO tiene 5 componentes: 1) Ambiente de Control, 2) Evaluación de Riesgos, 3) Actividades de Control, 4) Información y Comunicación, 5) Supervisión y Monitoreo.",5 componentes de control interno,true,2026-02-01 17:28:06.464796
202,3,coso,Ambiente de Control,intermedio,opcion_multiple,¿Qué es el Ambiente de Control?,Los controles físicos,"El conjunto de normas, procesos y estructuras que proporcionan la base para el control interno",Los sistemas de información,La auditoría interna únicamente,b,"El AMBIENTE DE CONTROL es la base de los demás componentes. Incluye la integridad y valores éticos, compromiso de competencia, filosofía de la dirección y estilo operativo.","Base: valores, compromiso, estilo de dirección",true,2026-02-01 17:28:06.464796
203,3,coso,Actividades de Control,avanzado,opcion_multiple,¿Qué son las actividades de control?,Solo la supervisión,Las políticas y procedimientos que ayudan a asegurar que se ejecuten las respuestas a los riesgos,El código de ética,Los reportes financieros,b,"Las ACTIVIDADES DE CONTROL son las políticas y procedimientos (autorizaciones, verificaciones, conciliaciones, revisiones, segregación de funciones) que mitigan los riesgos.",Políticas y procedimientos para mitigar riesgos,true,2026-02-01 17:28:06.464796
204,3,coso,Segregación de Funciones,avanzado,opcion_multiple,¿Por qué es importante la segregación de funciones?,Para reducir costos,Para evitar que una persona tenga control sobre todas las fases de una transacción,Para aumentar la velocidad,No es importante,b,"La SEGREGACIÓN DE FUNCIONES evita que una sola persona pueda cometer y ocultar errores o fraudes. Separa: autorización, custodia, registro y conciliación.","Separar: autorización, custodia, registro",true,2026-02-01 17:28:06.464796
205,3,dictamen,Dictamen de Auditoría,basico,opcion_multiple,¿Qué es el dictamen del auditor?,Un informe de impuestos,La opinión escrita del auditor sobre los estados financieros,Un contrato de servicios,El estado de resultados,b,El DICTAMEN es el documento que contiene la opinión escrita del auditor independiente respecto a si los estados financieros están presentados razonablemente conforme al marco aplicable.,Opinión escrita del auditor,true,2026-02-01 17:28:06.464796
206,3,dictamen,Tipos de Opinión,intermedio,opcion_multiple,¿Cuántos tipos de opinión puede emitir el auditor?,2,3,4,5,c,"El auditor puede emitir 4 tipos de opinión: 1) No modificada (limpia), 2) Con salvedades, 3) Negativa (adversa), 4) Abstención de opinión.","4 tipos: limpia, con salvedades, adversa, abstención",true,2026-02-01 17:28:06.464796
207,3,dictamen,Opinión con Salvedades,intermedio,opcion_multiple,¿Cuándo se emite una opinión con salvedades?,Cuando todo está bien,"Cuando existen errores materiales pero no generalizados, o limitación al alcance no generalizada",Cuando hay fraude,Cuando el auditor no quiere opinar,b,"Se emite opinión CON SALVEDADES cuando: 1) Hay errores materiales pero NO generalizados, o 2) No se pudo obtener evidencia suficiente pero el efecto potencial NO es generalizado.",Error material o limitación NO generalizada,true,2026-02-01 17:28:06.464796
208,3,dictamen,Opinión Adversa,avanzado,opcion_multiple,¿Cuándo se emite una opinión negativa (adversa)?,Cuando hay salvedades menores,Cuando los errores son materiales Y generalizados (estados financieros no confiables),Cuando el auditor está cansado,Nunca se emite,b,Se emite opinión ADVERSA cuando el auditor concluye que los errores son MATERIALES y GENERALIZADOS (afectan a los estados financieros en su conjunto de manera significativa).,Errores materiales Y generalizados,true,2026-02-01 17:28:06.464796
209,3,dictamen,Abstención de Opinión,avanzado,opcion_multiple,¿Cuándo se emite abstención de opinión?,Cuando todo está bien,Cuando no se pudo obtener evidencia suficiente y el efecto potencial es material Y generalizado,Cuando hay salvedades,Por decisión del cliente,b,"Se emite ABSTENCIÓN cuando el auditor no pudo obtener evidencia suficiente y apropiada, y los posibles efectos de las incorrecciones no detectadas podrían ser MATERIALES Y GENERALIZADOS.",Sin evidencia suficiente + efecto potencial generalizado,true,2026-02-01 17:28:06.464796
210,3,riesgo_auditoria,Riesgo de Auditoría,basico,opcion_multiple,¿Qué es el riesgo de auditoría?,El riesgo del negocio,El riesgo de que el auditor emita una opinión incorrecta cuando los estados financieros tienen errores materiales,El riesgo de no cobrar honorarios,El riesgo de demanda,b,El RIESGO DE AUDITORÍA es el riesgo de que el auditor exprese una opinión de auditoría inapropiada cuando los estados financieros contienen incorrecciones materiales.,Opinión incorrecta sobre EF con errores,true,2026-02-01 17:28:06.464796
211,3,riesgo_auditoria,Componentes del Riesgo,intermedio,opcion_multiple,¿Cuáles son los componentes del riesgo de auditoría?,"Alto, medio y bajo","Riesgo inherente, riesgo de control y riesgo de detección",Interno y externo,Financiero y operativo,b,"El riesgo de auditoría tiene 3 componentes: 1) INHERENTE (susceptibilidad natural a error), 2) DE CONTROL (que el control interno no prevenga/detecte), 3) DE DETECCIÓN (que el auditor no detecte).",RA = RI × RC × RD,true,2026-02-01 17:28:06.464796
212,3,riesgo_auditoria,Control del Riesgo,avanzado,opcion_multiple,¿Cuál es el único riesgo que el auditor puede controlar directamente?,El riesgo inherente,El riesgo de control,El riesgo de detección,Ninguno,c,"El auditor SOLO puede controlar el RIESGO DE DETECCIÓN mediante la naturaleza, oportunidad y extensión de sus procedimientos. El riesgo inherente y de control dependen del cliente.",Auditor controla: Riesgo de Detección,true,2026-02-01 17:28:06.464796
213,3,riesgo_auditoria,Riesgo Inherente,intermedio,opcion_multiple,¿Qué es el riesgo inherente?,Riesgo del auditor,Susceptibilidad de una afirmación a error material antes de considerar controles,Riesgo de no detectar errores,Riesgo del negocio,b,"El RIESGO INHERENTE es la susceptibilidad de una afirmación a contener errores materiales, suponiendo que no existen controles relacionados. Depende de la naturaleza de la cuenta.","Susceptibilidad natural a error, sin controles",true,2026-02-01 17:28:06.464796
214,3,documentacion,Importancia de Documentación,basico,opcion_multiple,¿Por qué es importante la documentación de auditoría?,Solo para archivo,Proporciona evidencia de la base para la opinión y que la auditoría cumplió con normas,Por requisito del cliente,No es importante,b,"La DOCUMENTACIÓN proporciona: 1) Evidencia de la base para la conclusión del auditor, 2) Evidencia de que la auditoría se planeó y ejecutó conforme a NIA y requisitos legales.",Evidencia de base para opinión + cumplimiento NIA,true,2026-02-01 17:28:06.464796
215,3,documentacion,Contenido de Documentación,intermedio,opcion_multiple,¿Qué debe contener la documentación de auditoría?,Solo el dictamen final,"Naturaleza, oportunidad y extensión de procedimientos, resultados y evidencia significativa",Solo los estados financieros,Solo cartas del cliente,b,"La documentación debe incluir: procedimientos realizados (naturaleza, oportunidad, extensión), resultados obtenidos, evidencia significativa, y las conclusiones alcanzadas.",Procedimientos + Resultados + Evidencia + Conclusiones,true,2026-02-01 17:28:06.464796
216,3,documentacion,Conservación de Documentación,avanzado,opcion_multiple,¿Por cuánto tiempo debe conservarse la documentación de auditoría?,1 año,3 años,Mínimo 5 años o según regulación aplicable,10 años,c,"La documentación debe conservarse por un período suficiente para cumplir requisitos legales y profesionales, generalmente MÍNIMO 5 AÑOS desde la fecha del dictamen, o más si la regulación lo exige.",Mínimo 5 años desde dictamen,true,2026-02-01 17:28:06.464796
217,3,expertos,Uso de Expertos,avanzado,opcion_multiple,¿Qué es un experto del auditor?,Cualquier empleado del auditor,Persona con competencia en un campo distinto a contabilidad/auditoría cuyo trabajo usa el auditor,El cliente,El socio del despacho,b,"Un EXPERTO DEL AUDITOR es una persona u organización con competencia en un campo distinto a contabilidad/auditoría (valuación, actuarial, legal, etc.), cuyo trabajo usa el auditor.",Especialista en campo distinto a contabilidad,true,2026-02-01 17:28:06.464796
218,3,expertos,Responsabilidad con Expertos,avanzado,opcion_multiple,¿La responsabilidad de la opinión cambia cuando el auditor usa trabajo de un experto?,"Sí, el experto es responsable","No, el auditor sigue siendo responsable de su opinión",La responsabilidad es compartida,Depende del contrato,b,"El uso del trabajo de un experto NO reduce la responsabilidad del auditor por su opinión. El auditor debe evaluar la competencia, capacidad y objetividad del experto y evaluar la adecuación de su trabajo.",Auditor mantiene responsabilidad total,true,2026-02-01 17:28:06.464796
219,3,laboral,Salario Diario LFT,basico,opcion_multiple,¿Qué es el salario diario según la LFT?,El sueldo mensual,El promedio de percepciones de los últimos 30 días efectivamente trabajados,El salario mínimo,Solo el sueldo base,b,"El SALARIO DIARIO según el Art. 89 de la LFT es el promedio de las percepciones obtenidas en los últimos 30 días efectivamente trabajados, incluyendo prestaciones en especie.",Promedio percepciones últimos 30 días,true,2026-02-01 17:28:06.464796
220,3,laboral,Aguinaldo Proporcional,intermedio,opcion_multiple,¿Cómo se calcula el aguinaldo proporcional?,Salario × 15 días,(Días trabajados / 365) × aguinaldo correspondiente,Salario × días trabajados,No hay aguinaldo proporcional,b,El AGUINALDO PROPORCIONAL se calcula: (Días trabajados en el año / 365) × Monto de aguinaldo anual. El mínimo legal es 15 días de salario.,(Días trabajados / 365) × Aguinaldo anual,true,2026-02-01 17:28:06.464796
221,3,laboral,Aguinaldo Mínimo,intermedio,opcion_multiple,¿Cuál es el mínimo de días de aguinaldo según la LFT?,10 días,15 días,20 días,30 días,b,"El aguinaldo mínimo según el Art. 87 de la LFT es de 15 DÍAS de salario, que debe pagarse antes del 20 de diciembre de cada año.",Mínimo: 15 días de salario,true,2026-02-01 17:28:06.464796
222,3,laboral,Prima de Antigüedad,avanzado,opcion_multiple,¿Qué es la prima de antigüedad?,Un bono anual,Prestación equivalente a 12 días de salario por cada año de servicios al terminar la relación laboral,El aguinaldo,Las vacaciones,b,"La PRIMA DE ANTIGÜEDAD es el pago de 12 días de salario por cada año de servicios. Se paga al terminar la relación laboral por: retiro voluntario (15+ años), despido, muerte o incapacidad.",12 días de salario por año de servicio,true,2026-02-01 17:28:06.464796
223,3,evidencia,Registros Contables,intermedio,opcion_multiple,¿Qué son los registros contables como fuente de evidencia?,Solo los estados financieros,"Asientos, documentos de soporte, cálculos, conciliaciones y otros registros subyacentes",Las cartas del abogado,Los contratos únicamente,b,"Los REGISTROS CONTABLES incluyen: asientos iniciales y de soporte, documentación de origen, cálculos, conciliaciones, mayor general, auxiliares, y otros registros base de los estados financieros.",Asientos + Documentos + Cálculos + Conciliaciones,true,2026-02-01 17:28:06.464796
224,3,procedimientos,Procedimientos Analíticos,avanzado,opcion_multiple,¿Qué son los procedimientos analíticos?,Revisar contratos,Evaluaciones de información financiera mediante análisis de relaciones plausibles entre datos,Confirmar saldos,Contar inventarios,b,"Los PROCEDIMIENTOS ANALÍTICOS consisten en evaluar información financiera mediante el análisis de relaciones plausibles entre datos financieros y no financieros (ratios, tendencias, comparaciones).",Análisis de relaciones entre datos,true,2026-02-01 17:28:06.464796
225,3,coso,Monitoreo COSO,intermedio,opcion_multiple,¿Qué es la supervisión y monitoreo en COSO?,Solo la auditoría externa,Proceso para evaluar la calidad del funcionamiento del control interno a lo largo del tiempo,El presupuesto anual,Las ventas,b,La SUPERVISIÓN Y MONITOREO son actividades para evaluar si los componentes del control interno están presentes y funcionando adecuadamente a lo largo del tiempo.,Evaluar funcionamiento continuo del CI,true,2026-02-01 17:28:06.464796
226,3,materialidad,Materialidad,intermedio,opcion_multiple,¿Qué es la materialidad en auditoría?,La cantidad de trabajo,El importe o importes que el auditor considera que podrían influir en las decisiones de los usuarios,El tamaño de la empresa,El costo de la auditoría,b,"La MATERIALIDAD es el importe que, en juicio del auditor, si se omite o presenta incorrectamente, podría razonablemente esperarse que influya en las decisiones económicas de los usuarios.",Importe que influye en decisiones,true,2026-02-01 17:28:06.464796
227,3,materialidad,Materialidad de Ejecución,avanzado,opcion_multiple,¿Qué es la materialidad de ejecución?,La materialidad final,"Importe menor que la materialidad para los EF en conjunto, para reducir probabilidad de errores no detectados",Solo para procedimientos sustantivos,No existe tal concepto,b,"La MATERIALIDAD DE EJECUCIÓN es un importe inferior a la materialidad de los EF en conjunto, establecido para reducir a un nivel apropiadamente bajo la probabilidad de que errores no corregidos excedan la materialidad.","Menor que materialidad total, reduce riesgo",true,2026-02-01 17:28:06.464796
228,5,egel,EGEL Plus,basico,opcion_multiple,¿Qué significa EGEL?,Examen General Educativo Latinoamericano,Examen General para el Egreso de la Licenciatura,Evaluación General de Egresados,Examen Global de Educación,b,"EGEL significa Examen General para el Egreso de la Licenciatura, aplicado por Ceneval para evaluar conocimientos y habilidades de egresados universitarios.",Examen General para el Egreso de la Licenciatura,true,2026-02-01 17:28:06.464796
229,5,egel,Ceneval,basico,opcion_multiple,¿Qué organismo aplica el EGEL?,SEP,Ceneval,INEGI,CONACYT,b,"El CENEVAL (Centro Nacional de Evaluación para la Educación Superior, A.C.) es el organismo responsable de diseñar y aplicar el EGEL.",Centro Nacional de Evaluación,true,2026-02-01 17:28:06.464796
230,5,egel,Estructura EGEL,intermedio,opcion_multiple,¿Cuántos reactivos tiene aproximadamente la sección disciplinar del EGEL Plus?,60,100,140,200,c,La sección DISCIPLINAR del EGEL Plus consta de aproximadamente 140 reactivos que evalúan los conocimientos específicos de la carrera profesional.,Sección disciplinar: ~140 reactivos,true,2026-02-01 17:28:06.464796
231,5,egel,Sección Transversal,intermedio,opcion_multiple,¿Qué evalúa la sección transversal del EGEL?,Solo matemáticas,Habilidades de lenguaje: comprensión lectora y redacción indirecta,Solo conocimientos técnicos,Historia y geografía,b,"La sección TRANSVERSAL evalúa habilidades de lenguaje y comunicación: comprensión lectora y redacción indirecta, con aproximadamente 60 reactivos.",Comprensión lectora + Redacción indirecta,true,2026-02-01 17:28:06.464796
232,5,egel,Reactivos Piloto,basico,opcion_multiple,¿Qué porcentaje aproximado de reactivos son piloto (no cuentan)?,5%,15%,25%,0%,b,"Aproximadamente el 15% de los reactivos son PILOTO, es decir, están en fase de prueba y no cuentan para la calificación final del sustentante.",~15% reactivos de prueba,true,2026-02-01 17:28:06.464796
233,5,evaluacion,Evaluación Criterial,intermedio,opcion_multiple,¿Qué es la evaluación criterial?,Comparar estudiantes entre sí,Comparar el desempeño contra estándares preestablecidos,Evaluar solo lo memorizado,Dar calificaciones subjetivas,b,"La evaluación CRITERIAL compara el desempeño del sustentante contra ESTÁNDARES o criterios preestablecidos, no contra otros sustentantes. Define si cumple o no con el perfil esperado.",Comparación contra estándares,true,2026-02-01 17:28:06.464796
